,Ticker,one_year,avg_drawdown,yearly_vol,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.185909088,-0.053216259,0.752704533,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.185017577,-0.072687366,0.736628935,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.184544499,-0.053591568,0.740143657,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.184301315,-0.070953241,0.706839106,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.183862521,-0.062569325,0.716973809,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.183004154,-0.057219415,0.781349721,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.18245503,-0.054478779,0.737974355,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.182322176,-0.066197172,0.758179873,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.181857156,-0.054461583,0.747248969,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,SEDG",1.181773051,-0.063456536,0.714804507,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.181613971,-0.071823256,0.713944418,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.181357653,-0.06420749,0.73824839,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.181226238,-0.068310368,0.77539196,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,SEDG",1.181175178,-0.06343934,0.724079121,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FSLR,SEDG",1.179767686,-0.055348794,0.745079667,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.179584379,-0.069193817,0.773239524,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,SEDG",1.179085708,-0.064326551,0.721909818,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.178868117,-0.067459692,0.743449695,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG",1.177721119,-0.06470186,0.709348942,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.17679538,-0.066654158,0.693965841,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.176180774,-0.068329707,0.750555006,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.176045033,-0.048066499,0.707889004,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.175913618,-0.052169377,0.745032573,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.175153522,-0.067537606,0.691813405,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.175022107,-0.071640484,0.728956975,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.174949095,-0.050179695,0.72510109,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.174271759,-0.053052825,0.742880137,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,SEDG",1.174267117,-0.059157452,0.701931242,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,ENPH,FSLR,SEDG",1.173307237,-0.051063143,0.722948654,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.173175822,-0.055166022,0.760092224,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.172932637,-0.072527695,0.726787672,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,SEDG",1.172625259,-0.0600409,0.699778806,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,SEDG",1.172493844,-0.064143779,0.736922376,
Equal-weighted,"NVDA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.172459559,-0.053431897,0.730302395,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.171777581,-0.062409654,0.707132546,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.171362183,-0.063160608,0.73057643,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.1708177,-0.054315345,0.728149959,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",1.170758274,-0.06875951,0.710684068,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG",1.170135722,-0.063293102,0.70498011,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.169891962,-0.056267643,0.712766858,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.169772216,-0.054301912,0.737407706,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.169720324,-0.064044057,0.728423994,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.169588909,-0.068146935,0.765567563,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.169209984,-0.0652454,0.68959701,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,SEDG",1.169090238,-0.063279669,0.714237858,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG",1.169039785,-0.065406299,0.722192197,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,GOOG,FSLR,SEDG",1.168130357,-0.05518536,0.73525527,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.168114046,-0.067358597,0.706809096,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",1.168070931,-0.069841844,0.717789379,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.16749944,-0.069034146,0.763398261,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG",1.167448379,-0.064163117,0.712085422,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.167363699,-0.048770937,0.720732259,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.167204619,-0.057137658,0.719872169,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.166522641,-0.066115415,0.696702321,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.166472187,-0.068242045,0.70465666,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG",1.166352442,-0.066276314,0.729297509,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.165426703,-0.068228612,0.713914408,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,SEDG",1.164676356,-0.049640952,0.72783757,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.164458764,-0.052774094,0.749377446,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FSLR,SEDG",1.163784844,-0.06911206,0.711761972,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.163776786,-0.061751851,0.726207598,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.163311766,-0.050016262,0.715276694,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.163068582,-0.067377935,0.681972143,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.162937167,-0.071480814,0.719115712,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.162680849,-0.063865047,0.743419685,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,SEDG",1.162629788,-0.058994019,0.692106846,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.16218682,-0.052893154,0.733038874,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.161771421,-0.053644109,0.756482758,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.161295308,-0.072364262,0.716963276,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FSLR,SEDG",1.161222297,-0.050903473,0.713107392,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.161090882,-0.055006351,0.750250961,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.161089443,-0.062621866,0.73331291,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.16103899,-0.064748495,0.741267249,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,SEDG",1.160540319,-0.059881229,0.689937543,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,SEDG",1.160408904,-0.063984108,0.727081113,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.159993505,-0.064735062,0.750524996,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,FB,FSLR,SEDG",1.159449023,-0.055889799,0.748098525,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR",1.159389597,-0.070586356,0.730632634,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG",1.158767045,-0.064867556,0.724928677,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.158523285,-0.057842097,0.732715424,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FSLR,SEDG",1.158351647,-0.06561851,0.74837256,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.157841307,-0.066819854,0.709545576,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.157635384,-0.063884386,0.718582731,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.157503969,-0.067987264,0.755726301,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.157368229,-0.047724056,0.713060298,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.156476717,-0.067195163,0.6969847,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.15586211,-0.068870712,0.753573865,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.15572637,-0.048607504,0.710907862,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.154936372,-0.07082301,0.738190764,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.154680886,-0.048594071,0.72016561,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.154630432,-0.050720701,0.728119949,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.154387248,-0.068082374,0.694815397,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,SEDG",1.153948454,-0.059698457,0.704950101,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.153789374,-0.068065178,0.704090012,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.153090087,-0.054348547,0.769326013,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,GOOG,SEDG",1.153039027,-0.049477519,0.718013174,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.152408109,-0.063326304,0.746156165,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FSLR,SEDG",1.151943089,-0.051590716,0.735225261,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FSLR,SEDG",1.151699905,-0.068952389,0.701920709,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,SEDG",1.151261111,-0.060568472,0.712055412,
Equal-weighted,"NVDA,BIDU,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.151226827,-0.049856591,0.705435431,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.151043519,-0.063701614,0.733595289,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,SEDG",1.150544848,-0.058834348,0.682265583,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,ENPH,GOOG,FSLR,SEDG",1.149584968,-0.050740039,0.703282995,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",1.149525541,-0.065233033,0.685817104,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.149453553,-0.054842918,0.740426565,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",1.149394126,-0.069245147,0.722960674,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.14895405,-0.064588824,0.731425986,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG",1.14890299,-0.059717796,0.680113147,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG",1.148771575,-0.063820674,0.717256717,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.148659229,-0.052692337,0.687899895,
Equal-weighted,"BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.148527814,-0.056795215,0.725043464,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.148356176,-0.064571629,0.7407006,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.147977251,-0.061670094,0.664730046,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.147845836,-0.065772972,0.701873616,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG",1.147807052,-0.061830992,0.697325234,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR",1.147752268,-0.070278881,0.720808238,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.146885956,-0.057678663,0.722891028,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.146881314,-0.06378329,0.681942133,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FSLR,SEDG",1.146266707,-0.065458839,0.738531298,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.146203977,-0.06665642,0.69972118,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,SEDG",1.146130966,-0.045195631,0.695865295,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.145999551,-0.04929851,0.733008865,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,ENPH,FSLR,SEDG",1.145239455,-0.064666738,0.679789697,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.14510804,-0.068769617,0.716933266,
Equal-weighted,"BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.144391777,-0.067035492,0.687143437,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,SEDG",1.144357692,-0.050181958,0.730856429,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.14364143,-0.048447833,0.7010666,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.143226032,-0.049198787,0.724510483,
Equal-weighted,"NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.143094617,-0.053301666,0.761654053,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.142749919,-0.06791894,0.684991001,
Equal-weighted,"NVDA,BIDU,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.142545492,-0.05056103,0.718278686,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.142544054,-0.058176544,0.701340635,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.142412639,-0.062279423,0.738484204,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,SEDG",1.141863514,-0.059538786,0.695108838,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.141704434,-0.067905507,0.694248749,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.141452758,-0.054185114,0.759501617,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.141448116,-0.060289741,0.718552722,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,GOOG,SEDG",1.140954087,-0.049317848,0.708171911,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,ENPH,FB,FSLR,SEDG",1.140903634,-0.051444478,0.71612625,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR",1.140844207,-0.065977544,0.698660359,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.14077078,-0.063162871,0.736331768,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,ENPH,FB,SEDG",1.140221655,-0.060422235,0.692956402,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG",1.140062575,-0.068788955,0.692096313,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.139977895,-0.053396776,0.700743149,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FSLR,SEDG",1.139858149,-0.051431045,0.725383998,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,ENPH,FSLR,SEDG",1.139806257,-0.061173189,0.716400286,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.139674842,-0.065276067,0.753543855,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.139295917,-0.062374532,0.677573301,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,SEDG",1.139176171,-0.060408801,0.70221415,
Equal-weighted,"NVDA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.13895858,-0.063541943,0.723754026,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,FSLR,SEDG",1.13821629,-0.052314493,0.723231562,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR",1.138156864,-0.067059879,0.705765671,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,SEDG",1.137534312,-0.06129225,0.700061714,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.137316721,-0.064425391,0.72160159,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.137290552,-0.054266791,0.707848461,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,SEDG",1.136608574,-0.063244547,0.684678613,
Equal-weighted,"NFLX,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.136390982,-0.066377689,0.706218489,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.136271237,-0.064411958,0.730859337,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.136135496,-0.04414875,0.688193335,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR",1.135667328,-0.070054876,0.710966975,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.135243984,-0.063619857,0.672117737,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.134801016,-0.057518993,0.713049765,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG",1.134629378,-0.065295406,0.728706901,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.134544697,-0.049903226,0.737353738,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,ENPH,GOOG,SEDG",1.134493637,-0.045032198,0.686040899,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.134362222,-0.049135076,0.723184468,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.134119038,-0.066496749,0.689879917,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.133862719,-0.058880983,0.71418389,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.133703639,-0.067247704,0.713323801,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,ENPH,FSLR,SEDG",1.133397699,-0.047145394,0.703252986,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,ENPH,FSLR,SEDG",1.133154515,-0.064507068,0.669948434,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.1330231,-0.068609946,0.707092004,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,SEDG",1.132715721,-0.056123151,0.680083137,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,SEDG",1.132272753,-0.050022287,0.721015166,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.131857354,-0.050773241,0.74445905,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG",1.131381241,-0.069493394,0.704939568,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,SEDG",1.131175376,-0.059750998,0.721289201,
Equal-weighted,"NVDA,BIDU,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.130908163,-0.050397596,0.70845429,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",1.130848737,-0.064636335,0.690988399,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG",1.130226185,-0.059375353,0.685284442,
Equal-weighted,"BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.129982425,-0.052349894,0.693071189,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.129810787,-0.060126307,0.708728325,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.129367818,-0.054025443,0.749660354,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.129300447,-0.061327651,0.669901341,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR",1.129206878,-0.065670069,0.688835963,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.12868584,-0.0630032,0.726490506,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.128340566,-0.053233342,0.690918753,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,ENPH,GOOG,FSLR,SEDG",1.12822082,-0.051267611,0.715559602,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",1.128161394,-0.06571867,0.69809371,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FSLR,SEDG",1.127721317,-0.061013518,0.706559023,
